,index,transcript_name,p_raw,p_bonferroni
219,Glutamatergic,Azi2-201_ENSMUST00000044454,6.0759893148533614e-12,2.1014416644351836e-07
220,Glutamatergic,Ndufaf3-203_ENSMUST00000194381,1.4052949308004787e-11,4.860353047666536e-07
221,Glutamatergic,Celf4-207_ENSMUST00000225477,1.518297557854024e-11,5.251183933593928e-07
222,Glutamatergic,Os9-201_ENSMUST00000080975,1.816845155454441e-11,6.28374065465473e-07
223,Glutamatergic,Gria4-203_ENSMUST00000163309,2.1899248344141084e-11,7.574074032304635e-07
224,Glutamatergic,Rufy3-207_ENSMUST00000199312,2.2634681390211805e-11,7.828430905618655e-07
225,Glutamatergic,Eef1g-201_ENSMUST00000052248,2.3437810009853955e-11,8.106200970008089e-07
226,Glutamatergic,Rpl35-203_ENSMUST00000152441,2.984373904998799e-11,1.0321755587828845e-06
227,Glutamatergic,Mrps26-202_ENSMUST00000145614,3.144432444993059e-11,1.0875334054252994e-06
228,Glutamatergic,Nisch-213_ENSMUST00000168206,3.3707018694869794e-11,1.1657909485807668e-06
229,Glutamatergic,Minos1-204_ENSMUST00000154642,4.1677905297180924e-11,1.4414720326082995e-06
230,Glutamatergic,Cbarp-214_ENSMUST00000169546,4.6071992789386784e-11,1.5934459426137313e-06
231,Glutamatergic,Kmt2e-207_ENSMUST00000196889,4.623267136565619e-11,1.5990031718525849e-06
232,Glutamatergic,Prr13-201_ENSMUST00000023810,5.0733211302149524e-11,1.7546588460961434e-06
233,Glutamatergic,Snrpn-201_ENSMUST00000059305,7.045908309320677e-11,2.436897847861649e-06
234,Glutamatergic,Adgra1-201_ENSMUST00000026548,9.636282821103935e-11,3.332804776507007e-06
235,Glutamatergic,1700037H04Rik-201_ENSMUST00000028800,1.178085800581876e-10,4.074527549892476e-06
236,Glutamatergic,Rnf10-202_ENSMUST00000112096,1.2797419289369319e-10,4.426115435421273e-06
237,Glutamatergic,Aplp2-201_ENSMUST00000072634,1.2925542919821268e-10,4.470428274249384e-06
238,Glutamatergic,Rbm25-204_ENSMUST00000182032,1.3374067827808893e-10,4.625555098925984e-06
239,Glutamatergic,Polr2k-202_ENSMUST00000180159,1.4175031404864772e-10,4.90257636168653e-06
240,Glutamatergic,Naa38-204_ENSMUST00000144531,1.4311047045345528e-10,4.9496187311032045e-06
241,Glutamatergic,Kras-201_ENSMUST00000032399,1.4513856622950032e-10,5.019762451613498e-06
242,Glutamatergic,Ssbp2-210_ENSMUST00000231481,1.7797384195824637e-10,6.155403297967909e-06
243,Glutamatergic,Kif3a-203_ENSMUST00000120613,1.9438873496488359e-10,6.723128787495464e-06
244,Glutamatergic,Pex13-201_ENSMUST00000020523,2.0278460434394544e-10,7.013508325839697e-06
245,Glutamatergic,Ap3d1-201_ENSMUST00000020420,2.1495103189317274e-10,7.434296389057273e-06
246,Glutamatergic,Tmem258-204_ENSMUST00000166412,2.2380447924047195e-10,7.740501719010962e-06
247,Glutamatergic,Ube2q2-201_ENSMUST00000059555,2.802078389293383e-10,9.691268317210096e-06
248,Glutamatergic,Ncam1-204_ENSMUST00000193547,2.8053835112428625e-10,9.702699411984564e-06
249,Glutamatergic,Tulp3-206_ENSMUST00000203625,3.134746270633689e-10,1.0841833451613677e-05
250,Glutamatergic,Enpp5-201_ENSMUST00000024756,3.5120071340128473e-10,1.2146627873696833e-05
251,Glutamatergic,Gabbr1-209_ENSMUST00000174456,3.8908907245010824e-10,1.3457034659759444e-05
252,Glutamatergic,Fus-204_ENSMUST00000121616,4.3890502354663943e-10,1.5179969144384071e-05
253,Glutamatergic,Ttc33-203_ENSMUST00000118193,5.046451135708455e-10,1.7453655897961263e-05
254,Glutamatergic,Fut8-206_ENSMUST00000219289,8.833053428545583e-10,3.054999858796775e-05
255,Glutamatergic,Pcyt2-201_ENSMUST00000026129,9.597366207545203e-10,3.319345076541584e-05
256,Glutamatergic,Rrp1-201_ENSMUST00000062678,1.0493317493751201e-09,3.62921878838879e-05
257,Glutamatergic,Srsf5-212_ENSMUST00000153056,1.1447722098682588e-09,3.95930916505036e-05
258,Glutamatergic,Psmd11-205_ENSMUST00000148895,1.2390060296944088e-09,4.2852262543010826e-05
259,Glutamatergic,Adrm1-201_ENSMUST00000061437,1.2411819912729925e-09,4.2927520350167716e-05
260,Glutamatergic,Chpt1-203_ENSMUST00000117440,1.3662533656498713e-09,4.725323890436645e-05
261,Glutamatergic,Eif3c-201_ENSMUST00000032992,1.3869139417075033e-09,4.796780558789571e-05
262,Glutamatergic,Ncl-201_ENSMUST00000027438,1.3944192250748586e-09,4.822738331843906e-05
263,Glutamatergic,Ncl-202_ENSMUST00000185676,1.4458346578866342e-09,5.000563747766713e-05
264,Glutamatergic,Hnrnpa3-204_ENSMUST00000111964,1.7221534218734473e-09,5.956239824891505e-05
265,Glutamatergic,C130073E24Rik-202_ENSMUST00000211313,1.8105604667774179e-09,6.262004430396377e-05
266,Glutamatergic,Rps20-201_ENSMUST00000103009,1.878495643411981e-09,6.496965032304678e-05
267,Glutamatergic,Rnf14-201_ENSMUST00000072376,1.886212093810816e-09,6.523653147654087e-05
