,index,name,p_raw,p_corr,es,cluster,chromosome
4540,F,Stam-202_ENSMUST00000102960,1.2483565401012874e-06,0.007944541021204593,0.2608196860839933,L5 IT,2
4646,F,Pip4k2a-201_ENSMUST00000006912,7.55018973412653e-51,4.804940746798124e-47,0.9380371562957635,L5 IT,2
4654,F,Msrb2-201_ENSMUST00000023856,2.708066715382971e-11,1.723413657669723e-07,0.5329827865148431,L5 IT,2
4804,F,Zmynd19-201_ENSMUST00000028350,4.658754169350073e-07,0.0029648311533743863,0.2268705360899559,L5 IT,2
4849,F,Tubb4b-201_ENSMUST00000043584,1.0847839247476953e-09,6.903564897094333e-06,0.18312153957279875,L5 IT,2
4853,F,Rnf208-201_ENSMUST00000060818,3.957075277750884e-08,0.00025182827067606625,0.15453610053785383,L5 IT,2
4924,F,Npdc1-207_ENSMUST00000133409,1.1166087385379468e-07,0.0007106098012055493,0.18081515857973418,L5 IT,2
4928,F,Abca2-201_ENSMUST00000102919,1.0075978202423102e-16,6.412352528022062e-13,0.39710377616207837,L5 IT,2
4940,F,Paxx-204_ENSMUST00000125710,1.0618765283318162e-06,0.006757782226303678,0.3279060855258962,L5 IT,2
4954,F,Fbxw5-201_ENSMUST00000015239,3.956726118093295e-12,2.518060501554573e-08,0.3495939634838652,L5 IT,2
4979,F,Rabl6-201_ENSMUST00000058137,2.195897428210166e-12,1.3974691233129497e-08,0.41327969934690234,L5 IT,2
5013,F,Camsap1-202_ENSMUST00000114167,1.6459638170351538e-10,1.0474913731611718e-06,0.3386110276186418,L5 IT,2
5024,F,Ubac1-201_ENSMUST00000036509,2.1327346323422035e-10,1.3572723200225784e-06,0.43999461319519684,L5 IT,2
5034,F,Tmem250-ps-201_ENSMUST00000133808,1.5527867804048752e-09,9.881935070496626e-06,0.3143522984331759,L5 IT,2
5045,F,Dnlz-201_ENSMUST00000028295,9.871303102861536e-12,6.282097294661081e-08,0.36159631760358346,L5 IT,2
5112,F,Fam69b-201_ENSMUST00000074240,1.141598736304063e-10,7.265134357839057e-07,0.3180718865987684,L5 IT,2
5148,F,Surf4-201_ENSMUST00000015011,7.442537024498394e-16,4.736430562390778e-12,0.43888372849036417,L5 IT,2
5152,F,Rexo4-201_ENSMUST00000064244,1.0218469119924915e-08,6.503033747920216e-05,0.37394860633510363,L5 IT,2
5182,F,Fam163b-201_ENSMUST00000151224,2.16050918331683e-32,1.3749480442628306e-28,0.8225592869858658,L5 IT,2
5190,F,Brd3os-202_ENSMUST00000209765,8.31274466619171e-12,5.290230705564404e-08,0.38611018443892764,L5 IT,2
5193,F,Brd3-202_ENSMUST00000077737,1.7445163188453558e-10,1.1102101853131845e-06,0.3434044138157899,L5 IT,2
5212,F,Olfm1-202_ENSMUST00000100244,2.7647316929544205e-30,1.7594752493961932e-26,0.33224382591219115,L5 IT,2
5213,F,Olfm1-203_ENSMUST00000102879,2.764105620510387e-11,1.7590768168928103e-07,0.12832362686726828,L5 IT,2
5214,F,Olfm1-201_ENSMUST00000028177,3.4638102281429394e-17,2.2043688291901666e-13,0.7471360412128369,L5 IT,2
5222,F,Mrps2-201_ENSMUST00000038600,1.4249596206980968e-07,0.0009068443026122688,0.36541511114183445,L5 IT,2
5300,F,Slc27a4-201_ENSMUST00000080065,2.1099770833129513e-16,1.3427894158203622e-12,0.49904389314268816,L5 IT,2
5340,F,Sptan1-203_ENSMUST00000100225,2.1870438033407028e-10,1.3918346764460234e-06,0.5262960629467162,L5 IT,2
5365,F,Zer1-201_ENSMUST00000044751,6.104554502590498e-07,0.003884938485448593,0.32425359549799304,L5 IT,2
5473,F,Ntmt1-201_ENSMUST00000041830,3.0339369495208094e-07,0.0019307974746750431,0.3261230255343568,L5 IT,2
5474,F,Ntmt1-207_ENSMUST00000138889,1.7732761235593946e-09,1.1285129250331988e-05,0.4081918389050152,L5 IT,2
5532,F,Ncs1-201_ENSMUST00000000199,2.0846225353899957e-26,1.3266537815221933e-22,0.5139530112843815,L5 IT,2
5571,F,Prrc2b-201_ENSMUST00000036691,1.1959440118803052e-09,7.610987691606262e-06,0.28534315408444844,L5 IT,2
5586,F,Uck1-201_ENSMUST00000002625,1.0855999034725665e-06,0.006908757785699413,0.3484858214875235,L5 IT,2
5609,F,Dnm1-202_ENSMUST00000091089,2.7430518779104548e-12,1.7456782151022135e-08,0.48549284672629245,L5 IT,2
5610,F,Dnm1-201_ENSMUST00000078352,1.1389319776940512e-06,0.007248163106044942,0.29441172150165684,L5 IT,2
5613,F,Dnm1-214_ENSMUST00000201433,3.392617608084478e-18,2.1590618457849617e-14,0.4284136194794623,L5 IT,2
5676,F,Ak1-202_ENSMUST00000113277,1.3544692514630458e-14,8.619842316310824e-11,0.38846409113718083,L5 IT,2
5711,F,Stxbp1-201_ENSMUST00000050000,1.9526855535774566e-07,0.0012426890862966935,0.2580763625919529,L5 IT,2
5713,F,Stxbp1-202_ENSMUST00000077458,2.4976368390683713e-10,1.5894960843831115e-06,0.29471882018879647,L5 IT,2
5836,F,Rab14-201_ENSMUST00000028238,5.900321375898437e-07,0.0037549645236217657,0.12470330117647688,L5 IT,2
5852,F,Dab2ip-205_ENSMUST00000112986,3.2063661145139978e-18,2.0405313952767082e-14,0.37880202682617936,L5 IT,2
5929,F,Strbp-202_ENSMUST00000072186,1.100815937086126e-08,7.005592623616106e-05,0.36693602900067557,L5 IT,2
5949,F,Lhx2-201_ENSMUST00000000253,1.937190966261973e-09,1.2328283309291196e-05,0.37757222691844117,L5 IT,2
6148,F,Arl5a-201_ENSMUST00000036541,7.568818758900688e-07,0.004816796258164398,0.24687323258846217,L5 IT,2
6298,F,Slc4a10-202_ENSMUST00000102735,4.810772075568565e-13,3.061575348891835e-09,0.4823830947838528,L5 IT,2
6357,F,Scn2a-202_ENSMUST00000100067,7.230517614826317e-08,0.0004601501410075468,0.4442690772177258,L5 IT,2
6457,F,Ssb-202_ENSMUST00000112260,1.0898304380437478e-08,6.935680907710412e-05,0.3482115799134964,L5 IT,2
6465,F,Ubr3-201_ENSMUST00000055758,1.0266099818510945e-09,6.533345924500365e-06,0.34675277083726486,L5 IT,2
6530,F,Slc25a12-206_ENSMUST00000151937,3.8062025417494013e-13,2.422267297569319e-09,0.2626332656351358,L5 IT,2
6531,F,Slc25a12-207_ENSMUST00000184169,2.9657899186278802e-08,0.0001887428704214783,0.31984991079935376,L5 IT,2
6627,F,Chn1-203_ENSMUST00000112024,3.107801818680469e-17,1.9778050774082506e-13,0.25958221232791345,L5 IT,2
6628,F,Chn1-210_ENSMUST00000180045,3.107801818680469e-17,1.9778050774082506e-13,0.25958221232791345,L5 IT,2
6629,F,Chn1-202_ENSMUST00000102677,2.5136270007194976e-12,1.5996722232578884e-08,0.18572833828894186,L5 IT,2
6667,F,Lnpk-201_ENSMUST00000064503,1.8923480379462723e-23,1.2042902913490077e-19,0.7194212319456303,L5 IT,2
6681,F,Mtx2-201_ENSMUST00000028511,2.679050452120186e-07,0.0017049477077292863,0.16307595266180153,L5 IT,2
6739,F,Sestd1-202_ENSMUST00000102660,1.1430315046686125e-06,0.00727425249571105,0.24404610152116835,L5 IT,2
6781,F,Pde1a-206_ENSMUST00000102655,1.7500648041220851e-44,1.113741241343295e-40,1.186813462353522,L5 IT,2
6791,F,Dnajc10-201_ENSMUST00000028392,3.8918273244256716e-08,0.00024767589092644974,0.37877125844500004,L5 IT,2
6797,F,Nckap1-201_ENSMUST00000028386,4.19665850618252e-09,2.6707534733345555e-05,0.21427043770852094,L5 IT,2
6829,F,Fam171b-201_ENSMUST00000051454,5.741065423543258e-07,0.003653614035542929,0.16702811041072385,L5 IT,2
6860,F,Zdhhc5-201_ENSMUST00000035840,1.2530935856465856e-07,0.000797468757905487,0.3006393445205986,L5 IT,2
6999,F,Psmc3-203_ENSMUST00000111441,8.02556092463785e-10,5.107466972439528e-06,0.5884942432825371,L5 IT,2
7035,F,Acp2-201_ENSMUST00000002172,4.98455914351356e-09,3.17217343893203e-05,0.38117843125322515,L5 IT,2
7071,F,Ckap5-204_ENSMUST00000111338,1.6622096002512673e-07,0.0010578301895999066,0.3251240168525207,L5 IT,2
7146,F,Mapk8ip1-201_ENSMUST00000050312,1.7011756589995623e-11,1.0826281893873215e-07,0.30092095039852307,L5 IT,2
7148,F,Cry2-201_ENSMUST00000090559,4.291504720981637e-17,2.7311136044327136e-13,0.4904468361232923,L5 IT,2
7214,F,Api5-201_ENSMUST00000028617,7.945286447337964e-11,5.05638029508588e-07,0.39112313995377335,L5 IT,2
7250,F,Slc1a2-202_ENSMUST00000080210,3.3132030724311003e-09,2.1085224352951522e-05,0.16192384539606053,L5 IT,2
7265,F,Pdhx-201_ENSMUST00000011058,2.6187116714521028e-11,1.6665481077121183e-07,0.3713315752279236,L5 IT,2
7290,F,Caprin1-201_ENSMUST00000028607,3.1118218128669397e-10,1.9803634017085204e-06,0.37094555870134416,L5 IT,2
7310,F,Fbxo3-201_ENSMUST00000028603,1.7441217882388794e-08,0.00011099591060352229,0.35649464696910593,L5 IT,2
7384,F,Arl14ep-201_ENSMUST00000028536,8.292156680380344e-07,0.005277128511394051,0.24197470525422937,L5 IT,2
7420,F,Ano3-201_ENSMUST00000099623,8.618772682375987e-11,5.484986935064078e-07,0.3501558110645018,L5 IT,2
7439,F,Lpcat4-201_ENSMUST00000028554,8.96950059891401e-19,5.708190181148876e-15,0.3210993620655458,L5 IT,2
7532,F,Rasgrp1-207_ENSMUST00000178884,1.3699230751788522e-12,8.718190450438215e-09,0.41079997189377027,L5 IT,2
7557,F,Disp2-201_ENSMUST00000037547,2.7537594058827936e-29,1.7524924859038099e-25,0.6325382445465466,L5 IT,2
7570,F,Ccdc32-201_ENSMUST00000036470,2.479621535405229e-09,1.5780311451318875e-05,0.22880082761243248,L5 IT,2
7606,F,Chp1-201_ENSMUST00000014221,3.563582556880174e-16,2.267863939198543e-12,0.3675913998652831,L5 IT,2
7611,F,1700020I14Rik-202_ENSMUST00000153581,6.5641923807431385e-24,4.1774520311049335e-20,0.28748895256260765,L5 IT,2
7625,F,Itpka-201_ENSMUST00000028758,1.3568560043586102e-25,8.635031611738195e-22,0.37045486385865267,L5 IT,2
7702,F,Zfp106-201_ENSMUST00000055241,1.1187249359590822e-11,7.1195654924436e-08,0.3420430222733799,L5 IT,2
7818,F,Map1a-202_ENSMUST00000110639,5.554046139346119e-07,0.0035345949630798705,0.26902994458677565,L5 IT,2
7903,F,Eif3j1-201_ENSMUST00000028668,5.623251874985332e-07,0.0035786374932406653,0.17268647792561875,L5 IT,2
7909,F,Sord-201_ENSMUST00000110551,2.9158951919302037e-09,1.8556757001443816e-05,0.4517156315022437,L5 IT,2
7959,F,Eid1-201_ENSMUST00000164756,1.5908727115985433e-15,1.0124313936613129e-11,0.16962170848129077,L5 IT,2
7963,F,Cops2-203_ENSMUST00000110463,1.4125237433890033e-08,8.989301102927617e-05,0.3622218750366275,L5 IT,2
8022,F,Snrnp200-201_ENSMUST00000103220,4.4390132482962635e-13,2.824988031215742e-09,0.4057779770440637,L5 IT,2
8026,F,Ciao1-201_ENSMUST00000003759,1.3034029140921613e-07,0.0008294856145282515,0.23157282432932247,L5 IT,2
8031,F,Tmem127-201_ENSMUST00000035871,3.734354522616418e-07,0.0023765432181930887,0.29657967370690974,L5 IT,2
8048,F,Kcnip3-203_ENSMUST00000103215,6.2733645299518285e-24,3.992369186861344e-20,0.7325033706127342,L5 IT,2
8121,F,Sirpa-204_ENSMUST00000103203,8.020973868882895e-12,5.104547770157074e-08,0.6444628131701846,L5 IT,2
8155,F,Idh3b-201_ENSMUST00000028892,3.7307984642342784e-08,0.00023742801426386947,0.10297130199564908,L5 IT,2
8180,F,Ptpra-202_ENSMUST00000077303,6.3359888269327266e-12,4.032223289459987e-08,0.3664675170568823,L5 IT,2
8229,F,Atrn-201_ENSMUST00000028781,9.486335653967954e-15,6.037104010185205e-11,0.2887125917854947,L5 IT,2
8307,F,Prnp-201_ENSMUST00000091288,4.750837023922148e-19,3.023432682024055e-15,0.21199634387775745,L5 IT,2
8312,F,Slc23a2-201_ENSMUST00000028815,3.921782212261518e-13,2.4958221998832303e-09,0.35676590834847355,L5 IT,2
8344,F,Gpcpd1-202_ENSMUST00000060955,1.804032796769419e-12,1.1480864718640583e-08,0.5346186364864849,L5 IT,2
8375,F,Tmx4-201_ENSMUST00000038228,1.426633005484204e-16,9.079092446901474e-13,0.2756122370881342,L5 IT,2
8380,F,Plcb1-202_ENSMUST00000110116,4.464959195991473e-15,2.8415000323289732e-11,0.35959876453795037,L5 IT,2
8416,F,Snap25-203_ENSMUST00000125486,1.4939073351682637e-07,0.000950722628101083,0.31494528426672375,L5 IT,2
8518,F,Dzank1-201_ENSMUST00000081982,7.859936202350878e-13,5.0020633991760986e-09,0.48017286118587377,L5 IT,2
8541,F,Slc24a3-204_ENSMUST00000137908,2.2143343583956517e-17,1.4092023856829927e-13,0.6196217980119956,L5 IT,2
8588,F,Gzf1-201_ENSMUST00000028928,3.6243520586907445e-18,2.3065376501507897e-14,0.5528467169552422,L5 IT,2
8592,F,Napb-201_ENSMUST00000028926,2.339946216880834e-23,1.4891417724229628e-19,0.7282460625608724,L5 IT,2
8621,F,Apmap-201_ENSMUST00000046399,1.284080452248603e-08,8.17188799811011e-05,0.39387548100220027,L5 IT,2
8699,F,Csnk2a1-201_ENSMUST00000099224,3.6087035472315267e-10,2.2965789374581435e-06,0.3307805898065501,L5 IT,2
8738,F,Bcl2l1-201_ENSMUST00000007803,5.062283149090827e-10,3.221636996081402e-06,0.40424274870479016,L5 IT,2
8787,F,Kif3b-201_ENSMUST00000028977,1.7876340569251937e-12,1.1376503138271933e-08,0.4050554826077024,L5 IT,2
8801,F,Mapre1-201_ENSMUST00000028981,1.2181611216742405e-09,7.752377378334866e-06,0.2118144982996757,L5 IT,2
8877,F,Trp53inp2-201_ENSMUST00000043237,1.2347898713978365e-20,7.858202741575831e-17,0.5921888387313041,L5 IT,2
8915,F,Trpc4ap-201_ENSMUST00000041059,1.1437180724881437e-15,7.278621813314547e-12,0.5313741131848735,L5 IT,2
8927,F,BC029722-201_ENSMUST00000124586,4.176867844466405e-11,2.65815869621842e-07,0.28170183295772366,L5 IT,2
9041,F,2900097C17Rik-202_ENSMUST00000192863,3.1159743106919987e-23,1.983006051324388e-19,0.26415995391708424,L5 IT,2
9051,F,Aar2-202_ENSMUST00000109570,2.3156138382183863e-13,1.473656646642181e-09,0.5442055052924042,L5 IT,2
9066,F,Dlgap4-203_ENSMUST00000099145,1.27864866551913e-20,8.137320107363743e-17,0.4308022035030521,L5 IT,2
9080,F,Ndrg3-202_ENSMUST00000072298,9.104406132808994e-09,5.7940440629196444e-05,0.1432277920330991,L5 IT,2
9107,F,Rpn2-201_ENSMUST00000029171,1.5621437301563974e-10,9.941482698715313e-07,0.3587838199350477,L5 IT,2
9123,F,Blcap-202_ENSMUST00000109528,2.963779597401551e-12,1.886149335786347e-08,0.483587411420912,L5 IT,2
9156,F,Snhg11-202_ENSMUST00000137320,1.0766567327888885e-06,0.0068518434474684866,0.28099782815014773,L5 IT,2
9238,F,Oser1-201_ENSMUST00000046908,9.38483653344573e-07,0.0059725099698848625,0.2939971685272198,L5 IT,2
9246,F,Gdap1l1-201_ENSMUST00000018087,3.528709269914496e-07,0.0022456705793735855,0.37195660113680606,L5 IT,2
9278,F,Tomm34-202_ENSMUST00000109384,6.030759842265617e-16,3.837975563617839e-12,0.43698924264788674,L5 IT,2
9298,F,Dbndd2-204_ENSMUST00000109350,5.432366901480839e-07,0.0034571582961024057,0.27377339995969496,L5 IT,2
9371,F,Slc12a5-205_ENSMUST00000137302,3.901154467627869e-08,0.00024826947031983756,0.32208075450446705,L5 IT,2
9463,F,Cse1l-201_ENSMUST00000002790,2.1526624648391587e-11,1.3699543926236406e-07,0.401824233960276,L5 IT,2
9485,F,Ddx27-201_ENSMUST00000018143,1.35704055542858e-06,0.008636206094747483,0.3155585292191396,L5 IT,2
9493,F,Kcnb1-204_ENSMUST00000207917,4.096933260287021e-15,2.6072883268466603e-11,0.32417004625902424,L5 IT,2
9501,F,B4galt5-201_ENSMUST00000109221,2.264499440014607e-10,1.4411274436252958e-06,0.3316251789490883,L5 IT,2
9521,F,Ube2v1-201_ENSMUST00000060645,2.1452759908196002e-07,0.0013652536405575936,0.15986512018387788,L5 IT,2
9542,F,Gm20716-201_ENSMUST00000138667,5.247258404281699e-07,0.0033393552484848733,0.3113509082253929,L5 IT,2
9567,F,Atp9a-204_ENSMUST00000109177,3.2003623636800035e-12,2.036710608245954e-08,0.3962466953798258,L5 IT,2
9607,F,Rae1-201_ENSMUST00000029013,2.4069645635457846e-07,0.0015317922482405374,0.2729035723787052,L5 IT,2
9620,F,Vapb-201_ENSMUST00000067530,2.1264506626632546e-14,1.3532732017188952e-10,0.2896632046806664,L5 IT,2
9683,F,Gm4631-202_ENSMUST00000121393,4.9558754623874367e-14,3.153919144263365e-10,0.2817461863096007,L5 IT,2
9813,F,Hrh3-201_ENSMUST00000056480,7.737508563362066e-16,4.924150449723618e-12,0.46294750959983855,L5 IT,2
9863,F,Ythdf1-201_ENSMUST00000037299,1.0173529236097247e-08,6.474434005852287e-05,0.35687545020855715,L5 IT,2
9878,F,Arfgap1-203_ENSMUST00000108860,6.802147197708238e-10,4.328886476621523e-06,0.4462443686901776,L5 IT,2
9904,F,Eef1a2-201_ENSMUST00000055990,6.783649032583095e-16,4.3171142443358816e-12,0.19920467860383706,L5 IT,2
9909,F,Ppdpf-205_ENSMUST00000138800,1.5688405871726924e-09,9.984101496767015e-06,0.4250570560763851,L5 IT,2
9917,F,Stmn3-201_ENSMUST00000103045,1.9790937650227692e-08,0.00012594952720604904,0.12314537803717496,L5 IT,2
9965,F,Dnajc5-201_ENSMUST00000072334,1.0752440105392975e-23,6.842852883072089e-20,0.4072628755827874,L5 IT,2
10004,F,Tcea2-206_ENSMUST00000129686,1.3979530759286786e-06,0.008896573375210111,0.28372099514258275,L5 IT,2
10009,F,Tcea2-208_ENSMUST00000136145,1.0146903149021203e-09,6.457489164037094e-06,0.40303088076313776,L5 IT,2
10060,F,Syp-201_ENSMUST00000069520,3.726836206557385e-21,2.37175856185312e-17,0.27944877301506565,L5 IT,X
10135,F,Pim2-201_ENSMUST00000033495,1.1851508419688915e-11,7.542299958290025e-08,0.4321889962804657,L5 IT,X
10155,F,Timm17b-201_ENSMUST00000033498,2.044832857131213e-07,0.001301331630278304,0.23408569525645273,L5 IT,X
10206,F,Porcn-201_ENSMUST00000077595,1.8916503427077995e-07,0.0012038462780992437,0.3520356229545367,L5 IT,X
10253,F,Atp6ap2-201_ENSMUST00000033313,6.163624036532655e-16,3.922530336849382e-12,0.21190022914327233,L5 IT,X
10261,F,Usp9x-201_ENSMUST00000089302,4.668338577675709e-19,2.970930670832821e-15,0.38484487405265444,L5 IT,X
10267,F,Ddx3x-201_ENSMUST00000000804,1.1677555627160133e-21,7.431596401124708e-18,0.4090579423842189,L5 IT,X
10338,F,Cdk16-201_ENSMUST00000033380,2.6122456735278467e-11,1.6624331466331215e-07,0.3895043854497926,L5 IT,X
10355,F,Syn1-202_ENSMUST00000115345,2.861068955562734e-11,1.820784283320124e-07,0.27124821427500523,L5 IT,X
10356,F,Syn1-201_ENSMUST00000081893,6.979696246628218e-20,4.441878691354198e-16,0.3417393068532961,L5 IT,X
10418,F,C330007P06Rik-202_ENSMUST00000115248,7.638666203630136e-10,4.861247171990218e-06,0.41762048248155725,L5 IT,X
10428,F,Nkrf-201_ENSMUST00000057093,1.338270293974196e-13,8.516752150851784e-10,0.5473837422032579,L5 IT,X
10429,F,Sept6-202_ENSMUST00000060474,4.915274157252786e-12,3.1280804736756726e-08,0.3568095751533944,L5 IT,X
10467,F,Mcts1-203_ENSMUST00000134573,9.369442825288893e-07,0.0059627134140138515,0.26747131103198374,L5 IT,X
10475,F,Gria3-201_ENSMUST00000076349,1.0158237983589936e-12,6.4647026527566355e-09,0.5978448367009093,L5 IT,X
10477,F,Gria3-206_ENSMUST00000139965,1.423558794714123e-15,9.059528169560679e-12,0.6623190785427253,L5 IT,X
10682,F,C230004F18Rik-206_ENSMUST00000231449,1.0130088524139589e-26,6.446788336762434e-23,0.5439673090720438,L5 IT,X
10684,F,C230004F18Rik-207_ENSMUST00000232057,2.7989392654496854e-09,1.7812449485321798e-05,0.38933671327718855,L5 IT,X
10688,F,Slitrk4-201_ENSMUST00000069926,2.0337644047640261e-10,1.2942876671918262e-06,0.32376288365449857,L5 IT,X
10701,F,Fmr1-206_ENSMUST00000114657,1.0480770741841582e-07,0.0006669962500107983,0.453565566631138,L5 IT,X
10712,F,Ids-201_ENSMUST00000101509,2.6326859680621323e-20,1.6754413500747411e-16,0.37949178634250513,L5 IT,X
10758,F,Gabra3-201_ENSMUST00000055966,5.551334403746969e-29,3.532869214544571e-25,0.8023708525885844,L5 IT,X
10826,F,L1cam-203_ENSMUST00000114430,6.444066616124649e-15,4.1010039945017266e-11,0.45492366418134655,L5 IT,X
10939,F,Gdi1-201_ENSMUST00000015435,4.031699278018428e-20,2.5657734205309275e-16,0.26356538895069903,L5 IT,X
10956,F,Ubl4a-206_ENSMUST00000155676,1.524884180645701e-10,9.704362925629241e-07,0.38089237986039004,L5 IT,X
10989,F,Dkc1-201_ENSMUST00000033776,2.7188361345525145e-08,0.00017302673160292202,0.3620564209372654,L5 IT,X
11033,F,Rab39b-201_ENSMUST00000033545,2.533404763043519e-13,1.6122587912008954e-09,0.4830356706101573,L5 IT,X
11042,F,Tbl1x-201_ENSMUST00000088217,1.842788990275084e-09,1.1727509134110634e-05,0.37811376338310154,L5 IT,X
11093,F,Pcyt1b-201_ENSMUST00000045898,7.540144268202688e-11,4.798547812284191e-07,0.3763932765460232,L5 IT,X
11104,F,Eif2s3x-201_ENSMUST00000050328,9.525705232888008e-49,6.062158810209929e-45,0.9885235249001547,L5 IT,X
11122,F,Maged1-201_ENSMUST00000026142,2.6160832349795002e-11,1.664875370740954e-07,0.3073247214981816,L5 IT,X
11160,F,Las1l-201_ENSMUST00000079987,1.9010102113303953e-08,0.00012098028984906636,0.42371712726888733,L5 IT,X
11269,F,Ogt-204_ENSMUST00000150161,4.673396795863664e-08,0.00029741497208876357,0.33761332760058904,L5 IT,X
11271,F,Ogt-203_ENSMUST00000147635,5.6561220047541865e-08,0.00035995560438255644,0.33176120213241367,L5 IT,X
11306,F,Chic1-201_ENSMUST00000116547,1.3908887528565045e-11,8.851616023178795e-08,0.34988489000700795,L5 IT,X
11309,F,Tsix-201_ENSMUST00000152916,1.842633779116407e-309,1.1726521370296813e-305,3.3296400674953808,L5 IT,X
11311,F,Xist-201_ENSMUST00000127786,3.1616113611563016e-140,2.01204947023987e-136,1.7767805198984334,L5 IT,X
11340,F,Magee1-201_ENSMUST00000033578,3.391022681362415e-09,2.158046834419041e-05,0.2597765391986564,L5 IT,X
11346,F,Atrx-202_ENSMUST00000113573,2.816451560917354e-12,1.792389773367804e-08,0.3353250431893038,L5 IT,X
11386,F,Taf9b-202_ENSMUST00000113495,9.137170200427104e-07,0.005814895115551809,0.3579879551151781,L5 IT,X
11430,F,Nap1l3-201_ENSMUST00000079490,2.2263135137492436e-10,1.4168259201500186e-06,0.31785154454159326,L5 IT,X
11498,F,Armcx1-202_ENSMUST00000051256,1.2147743836079586e-09,7.730824177281048e-06,0.49932312812464374,L5 IT,X
11510,F,Armcx3-201_ENSMUST00000081834,1.209877610459434e-13,7.699661112963838e-10,0.5826767464799243,L5 IT,X
11527,F,Armcx5-201_ENSMUST00000096321,1.5921383391708185e-10,1.0132368390483088e-06,0.46502626174025075,L5 IT,X
11534,F,Gprasp1-206_ENSMUST00000166554,2.0312367442210965e-10,1.2926790640223058e-06,0.396180073115874,L5 IT,X
11648,F,Prps1-201_ENSMUST00000033809,8.780883330893893e-07,0.005588154151780874,0.2328704968808708,L5 IT,X
11649,F,Tsc22d3-202_ENSMUST00000112995,5.379436568485424e-10,3.4234734321841243e-06,0.4973461691103167,L5 IT,X
11762,F,Gnl3l-202_ENSMUST00000112691,1.2865953553820756e-16,8.18789284165153e-13,0.4057280336963358,L5 IT,X
