,index,name,p_raw,p_corr,es
4532,Pvalb,Sox6,0.0,2.2250738585072014e-308,7.056467807931412
4538,Pvalb,Sulf2,0.0,2.2250738585072014e-308,3.993596492766277
4542,Pvalb,Tac2,0.0,2.2250738585072014e-308,0.4550280503163906
4556,Pvalb,Trpc4,0.0,2.2250738585072014e-308,5.002987474956969
4560,Pvalb,Ubash3b,0.0,2.2250738585072014e-308,6.925638608555207
4565,Pvalb,Vip,5.198612905423252e-141,1.507597742572743e-139,0.14839059857875458
4569,Pvalb,Wipf3,0.0,2.2250738585072014e-308,3.144655386829089
4591,SMC,Bgn,0.0,2.2250738585072014e-308,8.717274169411194
4598,SMC,Calb1,8.909722480097218e-86,8.909722480097218e-85,0.3140982382614492
4665,SMC,Gad2,0.0,2.2250738585072014e-308,-0.748276167310987
4753,SMC,Pvalb,1.0257095326892522e-50,1.0257095326892522e-49,-0.2793253847718242
4755,SMC,Rab3b,0.0,2.2250738585072014e-308,-0.7813067206552375
4760,SMC,Rgs5,0.0,2.2250738585072014e-308,4.5006890943183775
4777,SMC,Slc17a7,0.0,2.2250738585072014e-308,-1.800870444780779
4804,SMC,Timp3,0.0,2.2250738585072014e-308,6.351393171697297
4819,SMC,Vip,3.3883908352779483e-31,3.3883908352779484e-30,0.09291835035877583
4852,Sncg,Calb1,1.1760395374950076e-28,1.999267213741513e-27,0.7757734725284875
4880,Sncg,Cnr1,2.727e-321,4.6363e-320,6.416668176412797
4895,Sncg,Cxcl14,5.951696309983857e-221,1.0117883726972556e-219,6.601404397996522
4918,Sncg,Gad1,4.407269110488306e-255,7.49235748783012e-254,4.887964783871599
4919,Sncg,Gad2,2.1594921824130538e-57,3.6711367101021913e-56,0.6567100412454376
